AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,"2214587,48",15070
202411,PJ,PF,SUL,NORDESTE,Nao se aplica,mais de 60 anos,DICT,G2P,Pix,"3613,13",63
202411,PJ,PF,SUDESTE,SUL,Nao se aplica,até 19 anos,QRDN,B2P,Pix,"171801,74",237
202411,PJ,PJ,SUL,CENTRO-OESTE,Nao se aplica,Nao se aplica,DICT,B2G,Pix,"24156,36",23
202411,PF,PJ,SUDESTE,NORTE,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"362958,81",113
202411,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,"645195,3",724
202411,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,até 19 anos,QRDN,P2P,Pix,"841143,45",19583
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,"5496370,14",14576
202411,PF,PF,NORTE,Nao informado,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"2326,5",56
202411,PF,PF,CENTRO-OESTE,NORTE,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"66096,65",409
202411,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"9506,96",168
202411,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"22959,63",167
202411,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"116617,21",2044
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,"7747,35",11
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 20 e 29 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"264293,96",1759
202411,PJ,PF,NORTE,SUL,Nao se aplica,entre 50 e 59 anos,MANU,G2P,Pix,"4747,22",3
202411,PF,PF,SUL,SUDESTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"165713,04",106
202411,PF,PF,NORTE,Nao informado,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,"672780,95",1714
202411,PF,PF,Nao informado,CENTRO-OESTE,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,"10990,54",85
202411,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,"650357,96",7720
202411,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,"198690,08",2871
202411,PF,PF,SUDESTE,SUDESTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"34483778,13",921050
202411,PF,PF,Nao informado,SUL,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,"172805,96",651
202411,PF,PJ,Nao informado,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,"309460,77",257
202411,PF,PF,NORTE,NORTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"11820543,9",206685
202411,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"104253,06",1571
202411,PF,PF,CENTRO-OESTE,NORTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"283807,82",6350
202411,PJ,PF,NORTE,CENTRO-OESTE,Nao se aplica,entre 20 e 29 anos,Nao disponivel,B2P,Nao disponivel,"57500,45",364
202411,PF,PJ,NORTE,NORDESTE,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix,"3809187,38",14681
202411,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,"67787,25",794
202411,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"1038423,8",33589
202411,PF,PF,CENTRO-OESTE,SUL,entre 20 e 29 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"126446,68",583
202411,PJ,PJ,SUDESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,Nao disponivel,B2B,Nao disponivel,"21351784,27",65727
202411,PF,PF,NORTE,CENTRO-OESTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"144112,67",2228
202411,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,11067665,8357
202411,PF,PJ,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"189044,02",319
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,"203579,74",3690
202411,PF,PF,SUL,SUL,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"19048529,98",593542
202411,PF,PF,CENTRO-OESTE,SUL,entre 40 e 49 anos,entre 40 e 49 anos,QRES,P2P,Pix,"642911,28",8838
202411,PF,PF,SUL,CENTRO-OESTE,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,"1278121,14",5459
202411,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"149964,81",3762
202411,PJ,PJ,NORDESTE,NORTE,Nao se aplica,Nao se aplica,DICT,B2B,Pix,"454222510,47",76954
202411,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"34247579,69",182361
202411,PF,PJ,SUL,SUDESTE,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,"152486463,45",768087
202411,PJ,PF,NORTE,SUDESTE,Nao se aplica,mais de 60 anos,QRES,B2P,Pix,"351216,16",1355
202411,PJ,PF,SUDESTE,Nao informado,Nao se aplica,entre 20 e 29 anos,QRDN,B2P,Pix,"1187,3",11
202411,PF,PJ,SUDESTE,SUL,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,"1522966950,04",14721940
202411,PF,PF,NORDESTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,"100552409,51",240386
202411,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"100070,79",2265
202411,PF,PJ,NORDESTE,NORTE,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"188468,34",80
202411,PF,PF,SUL,SUL,entre 30 e 39 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,"533635,98",5781
202411,PJ,PJ,NORDESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,MANU,B2B,Pix,"392439956,48",15913
202411,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,QRES,G2B,Pix,397,1
202411,PF,PF,NORTE,NORTE,mais de 60 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"2338599,17",58289
202411,PJ,PF,NORTE,NORDESTE,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,"78001254,45",129677
202411,PF,PF,SUL,SUL,entre 20 e 29 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"13953209,08",394768
202411,PJ,PF,SUDESTE,SUL,Nao se aplica,até 19 anos,MANU,G2P,Pix,"3354,25",3
202411,PF,PF,SUDESTE,SUL,até 19 anos,entre 20 e 29 anos,DICT,P2P,Pix,"7423951,4",97168
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,Nao informado,DICT,P2P,Pix,1199,10
202411,PF,PF,NORTE,NORTE,entre 30 e 39 anos,mais de 60 anos,DICT,P2P,Pix,"442108262,59",1679090
202411,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,mais de 60 anos,Nao disponivel,B2P,Nao disponivel,"8514779,6",75650
202411,PF,PF,Nao informado,Nao informado,até 19 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,159,10
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 30 e 39 anos,Nao informado,QRES,P2P,Pix,10,1
202411,PF,PJ,NORDESTE,CENTRO-OESTE,até 19 anos,Nao se aplica,DICT,P2B,Pix,"6285962,48",28892
202411,PF,PF,SUL,NORDESTE,entre 50 e 59 anos,entre 40 e 49 anos,DICT,P2P,Pix,"21036550,05",63981
202411,PJ,PF,NORDESTE,SUL,Nao se aplica,mais de 60 anos,QRDN,B2P,Pix,"154376,63",454
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 50 e 59 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"44751,35",249
202411,PF,PJ,NORTE,SUL,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix Troco,141,2
202411,PF,PJ,SUL,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,"13801459,31",357155
202411,PF,PF,SUDESTE,NORDESTE,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,"382909,1",12072
202411,PF,PF,NORDESTE,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"156198,54",682
202411,PJ,PF,NORDESTE,Nao informado,Nao se aplica,entre 20 e 29 anos,DICT,B2P,Pix,"3107663,8",9087
202411,PF,PF,SUL,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,"138456,46",3744
202411,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"59617538,39",104598
202411,PJ,PF,NORTE,NORTE,Nao se aplica,entre 40 e 49 anos,QRDN,B2P,Pix,"7283704,99",117827
202411,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,"10542230,37",289289
202411,PF,PF,SUL,SUL,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,"282324294,79",1160059
202411,PF,PJ,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"313891213,13",285430
202411,PF,PJ,SUDESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2B,Pix,"1153099369,03",26196586
202411,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,MANU,P2P,Pix,"4997465,87",20232
202411,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,"430038311,49",3157867
202411,PJ,PF,Nao informado,Nao informado,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,"113419,78",52
202411,PF,PF,Nao informado,SUL,entre 40 e 49 anos,entre 40 e 49 anos,QRES,P2P,Pix,"68465,86",488
202411,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"49925022,05",2273130
202411,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,entre 30 e 39 anos,DICT,G2P,Pix,"61062836,75",26153
202411,PF,PF,CENTRO-OESTE,SUDESTE,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,"74906905,04",334303
202411,PF,PF,SUDESTE,NORDESTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,"3665996,7",117675
202411,PF,PF,SUDESTE,NORDESTE,entre 20 e 29 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"309858,96",834
202411,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,mais de 60 anos,QRDN,P2P,Pix,"316587,86",11635
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,"7245046185,67",8160737
202411,PF,PF,CENTRO-OESTE,SUDESTE,Nao informado,entre 40 e 49 anos,DICT,P2P,Pix,530,1
202411,PF,PF,SUL,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,MANU,P2P,Pix,"1412351,45",8345
202411,PF,PF,NORTE,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"397777,15",8558
202411,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,QRES,P2P,Pix,"2662003,13",52631
202411,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,até 19 anos,QRES,P2P,Pix,"43827,09",1204
202411,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,"3886172054,17",24504845
202411,PF,PF,SUL,NORDESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,"2129483,31",7614
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,entre 30 e 39 anos,QRDN,P2P,Pix,"21261,53",485
202411,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,"9281409,53",74209
202411,PF,PJ,Nao informado,NORTE,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,"309,33",5
202411,PF,PF,SUL,NORTE,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,"52533,64",1987
202411,PF,PF,NORDESTE,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,DICT,P2P,Pix,"20399800,49",92044
202411,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,"85187126,79",388676
202411,PF,PF,Nao informado,Nao informado,até 19 anos,entre 30 e 39 anos,DICT,P2P,Pix,"115020,89",1182
202411,PF,PF,NORDESTE,NORDESTE,Nao informado,até 19 anos,MANU,P2P,Pix,650,21
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,até 19 anos,QRDN,P2P,Pix,"1181,61",34
202411,PJ,PJ,NORDESTE,Nao informado,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,"12699,71",121
202411,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,"280465,42",4466
202411,PF,PF,Nao informado,SUL,até 19 anos,entre 20 e 29 anos,QRES,P2P,Pix,"2736,42",93
202411,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,entre 30 e 39 anos,MANU,P2P,Pix,"6634783,2",24691
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"7047314,98",7050
202411,PJ,PF,NORTE,NORTE,Nao se aplica,entre 20 e 29 anos,QRDN,G2P,Pix,"91,5",2
202411,PF,PF,NORDESTE,NORTE,entre 40 e 49 anos,entre 50 e 59 anos,MANU,P2P,Pix,"5341362,93",23635
202411,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,DICT,G2P,Pix,"14033321,26",4341
202411,PF,PJ,SUL,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Saque,"16325,54",88
202411,PF,PF,SUDESTE,CENTRO-OESTE,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"750980,04",3103
202411,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,"40327,47",197
202411,PF,PF,NORDESTE,SUL,até 19 anos,mais de 60 anos,MANU,P2P,Pix,"145752,83",1068
202411,PJ,PJ,SUL,NORDESTE,Nao se aplica,Nao se aplica,QRDN,G2B,Pix,"1753,55",9
202411,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,"2598,5",33
202411,PF,PF,NORDESTE,NORTE,até 19 anos,até 19 anos,QRDN,P2P,Pix,"14510,05",719
202411,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,até 19 anos,QRES,P2P,Pix,"2091164,39",30179
202411,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 20 e 29 anos,MANU,G2P,Pix,"37430,47",14
202411,PF,PJ,SUDESTE,SUL,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"512435,51",287
202411,PF,PF,NORDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"130257,54",247
202411,PF,PF,SUL,Nao informado,entre 40 e 49 anos,entre 40 e 49 anos,DICT,P2P,Pix,"4465437,28",6080
202411,PF,PF,SUL,NORDESTE,entre 50 e 59 anos,mais de 60 anos,QRDN,P2P,Pix,"65004,53",1425
202411,PF,PF,CENTRO-OESTE,Nao informado,mais de 60 anos,entre 30 e 39 anos,MANU,P2P,Pix,"94793,97",353
202411,PF,PF,Nao informado,CENTRO-OESTE,entre 30 e 39 anos,entre 50 e 59 anos,MANU,P2P,Pix,"178401,05",443
202411,PF,PF,SUL,SUDESTE,entre 40 e 49 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"232205,82",348
202411,PF,PJ,Nao informado,NORTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,"562953,58",8089
202411,PF,PF,NORTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRDN,P2P,Pix,"579620,65",15761
202411,PJ,PJ,SUL,NORTE,Nao se aplica,Nao se aplica,DICT,G2B,Pix,"217645,68",36
202411,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"85841,23",2328
202411,PF,PJ,NORDESTE,SUL,mais de 60 anos,Nao se aplica,QRES,P2B,Pix Saque,120,1
202411,PF,PJ,SUDESTE,NORDESTE,mais de 60 anos,Nao se aplica,QRDN,P2G,Pix,"1614511,58",2002
202411,PF,PJ,SUDESTE,NORDESTE,até 19 anos,Nao se aplica,DICT,P2G,Pix,"794,89",7
202411,PF,PJ,SUDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,MANU,P2B,Pix,"6003532,31",5093
202411,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,"1129724,24",4589
202411,PF,PF,SUL,CENTRO-OESTE,entre 30 e 39 anos,entre 20 e 29 anos,MANU,P2P,Pix,"3139056,52",18813
202411,PJ,PF,CENTRO-OESTE,Nao informado,Nao se aplica,entre 50 e 59 anos,DICT,B2P,Pix,"2590225,12",1201
202411,PF,PF,NORDESTE,SUL,até 19 anos,entre 50 e 59 anos,MANU,P2P,Pix,"208552,13",2439
202411,PF,PF,Nao informado,NORDESTE,até 19 anos,entre 50 e 59 anos,QRES,P2P,Pix,"3892,31",285
202411,PF,PF,NORDESTE,Nao informado,entre 40 e 49 anos,Nao informado,Nao disponivel,P2P,Nao disponivel,7,2
202411,PF,PF,NORTE,Nao informado,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,"73787,65",374
202411,PF,PF,CENTRO-OESTE,NORDESTE,até 19 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"214415,46",11224
202411,PJ,PF,NORDESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,MANU,B2P,Pix,"1116000,38",10039
202411,PF,PF,SUL,NORTE,até 19 anos,mais de 60 anos,DICT,P2P,Pix,"283342,96",2587
202411,PF,PF,Nao informado,SUL,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,"2700128,89",8928
202411,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"198618,78",2532
202411,PF,PJ,SUL,NORDESTE,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,"3340606,71",41175
202411,PF,PF,Nao informado,Nao informado,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,"11689,65",400
202411,PF,PJ,NORDESTE,SUDESTE,Nao informado,Nao se aplica,QRES,P2B,Pix,"97,95",3
202411,PJ,PF,CENTRO-OESTE,CENTRO-OESTE,Nao se aplica,até 19 anos,MANU,G2P,Pix,"3943957,13",631
202411,PF,PJ,SUL,Nao informado,até 19 anos,Nao se aplica,DICT,P2B,Pix,"30327,53",101
202411,PF,PJ,NORTE,SUL,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,"32754152,86",289241
202411,PJ,PF,NORTE,NORTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,"13399349,94",115841
202411,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 50 e 59 anos,MANU,P2P,Pix,"1603692,81",1672
202411,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,mais de 60 anos,QRDN,P2P,Pix,"16257,91",272
202411,PF,PJ,NORDESTE,SUL,entre 30 e 39 anos,Nao se aplica,DICT,P2B,Pix,"131619526,61",159342
202411,PF,PF,SUDESTE,SUL,entre 40 e 49 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,"328788,98",871
202411,PF,PF,SUL,CENTRO-OESTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"10781,47",20
202411,PJ,PF,SUL,SUDESTE,Nao se aplica,entre 30 e 39 anos,DICT,G2P,Pix,"145917,09",1103
202411,PF,PJ,SUL,NORTE,entre 20 e 29 anos,Nao se aplica,DICT,P2G,Pix,"5557,74",9
202411,PF,PF,SUL,Nao informado,entre 30 e 39 anos,mais de 60 anos,MANU,P2P,Pix,"204352,02",259
202411,PF,PF,NORTE,Nao informado,entre 20 e 29 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"7567,87",205
202411,PF,PF,Nao informado,NORDESTE,entre 30 e 39 anos,entre 50 e 59 anos,MANU,P2P,Pix,"460322,21",1472
202411,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,2063,8
202411,PJ,PF,NORTE,SUDESTE,Nao se aplica,até 19 anos,MANU,G2P,Pix,"1100,25",1
202411,PF,PJ,Nao informado,SUL,entre 50 e 59 anos,Nao se aplica,QRES,P2B,Pix,"5010150,28",2329
202411,PF,PJ,Nao informado,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2G,Pix,"276,75",3
202411,PF,PF,CENTRO-OESTE,SUL,entre 50 e 59 anos,até 19 anos,DICT,P2P,Pix,"1709187,2",8300
202411,PF,PF,NORTE,NORTE,mais de 60 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,"272253,9",1316
202411,PF,PF,Nao informado,NORDESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,"20534,34",810
202411,PJ,PF,SUDESTE,NORTE,Nao se aplica,até 19 anos,MANU,B2P,Pix,"17355092,89",96145
202411,PF,PF,Nao informado,Nao informado,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,"95,7",2
202411,PJ,PF,NORTE,NORDESTE,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,"5663884,58",1583
202411,PF,PF,Nao informado,SUL,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,"2474485,76",7010
202411,PF,PJ,SUL,SUDESTE,entre 50 e 59 anos,Nao se aplica,DICT,P2B,Pix,"214937876,33",175210
202411,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,"4791496,34",19942
202411,PJ,PJ,CENTRO-OESTE,NORTE,Nao se aplica,Nao se aplica,MANU,G2B,Pix,"108201499,77",2162
202411,PF,PF,Nao informado,NORDESTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,60,3
202411,PJ,PF,Nao informado,NORDESTE,Nao se aplica,entre 30 e 39 anos,QRDN,B2P,Pix,"9830,47",91
202411,PF,PJ,NORDESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"16064151,1",12914
202411,PJ,PF,SUL,NORTE,Nao se aplica,Nao informado,DICT,B2P,Pix,"0,1",2
202411,PF,PF,SUL,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,DICT,P2P,Pix,"31520791,41",243726
202411,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,entre 50 e 59 anos,MANU,P2P,Pix,"11233625,63",21627
202411,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,QRES,P2P,Pix,"390711,31",3278
202411,PF,PJ,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,Nao se aplica,MANU,P2B,Pix,"10714137,08",22377
202411,PF,PJ,CENTRO-OESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,"652523,85",646
202411,PF,PJ,Nao informado,SUL,até 19 anos,Nao se aplica,MANU,P2B,Pix,"4702,09",92
202411,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,entre 20 e 29 anos,QRDN,P2P,Pix,"5109128,33",191835
202411,PJ,PF,CENTRO-OESTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,Nao disponivel,B2P,Nao disponivel,"628846,11",4686
202411,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,"387662,55",757
202411,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,Nao informado,Nao disponivel,B2P,Nao disponivel,"13,33",1
202411,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,"2065763,57",3454
202411,PF,PF,SUDESTE,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,"88580,51",550
202411,PF,PJ,CENTRO-OESTE,NORTE,entre 30 e 39 anos,Nao se aplica,MANU,P2B,Pix,"6155225,01",12699
202411,PF,PF,NORTE,Nao informado,entre 40 e 49 anos,entre 20 e 29 anos,QRES,P2P,Pix,"148462,75",752
202411,PJ,PJ,NORTE,NORDESTE,Nao se aplica,Nao se aplica,QRES,G2B,Pix,"97,74",1
202411,PF,PF,CENTRO-OESTE,Nao informado,entre 50 e 59 anos,até 19 anos,DICT,P2P,Pix,"69107,97",85
202411,PF,PF,SUDESTE,NORDESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,"131460469,61",353214
202411,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,"4246749415,28",21661691
202411,PF,PJ,SUDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix Troco,"302803,61",973
202411,PJ,PF,NORTE,Nao informado,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,165100,267
202411,PF,PF,NORTE,SUL,entre 50 e 59 anos,entre 20 e 29 anos,QRES,P2P,Pix,"175636,35",2264
202411,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,entre 40 e 49 anos,QRDN,P2P,Pix,"9173491,65",366383
202411,PF,PF,Nao informado,CENTRO-OESTE,até 19 anos,entre 20 e 29 anos,MANU,P2P,Pix,"5007,46",35
202411,PF,PF,SUDESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,"49116949,96",241754
202411,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRES,P2B,Pix,"293830837,59",2929191
202411,PF,PJ,NORDESTE,NORTE,mais de 60 anos,Nao se aplica,QRDN,P2G,Pix,"286105,32",329
202411,PF,PF,Nao informado,NORTE,entre 50 e 59 anos,entre 30 e 39 anos,QRES,P2P,Pix,"16914,51",229
